OBJECTID,RecKey,subPlotID,subPlotDesc,SpeciesList,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID,abundance,distribution
1491632,1810111132047230,1,,SPCO,2018-09-01,18060609180149362018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{3434E02F-4455-4D94-BAB2-05665F288C33},,
1491633,1810111132047230,1,,PF32,2018-09-01,18060609180149362018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{3F862134-5054-4D20-AB80-7940ABBE9182},,
1491634,1810111132047230,1,,GUSA2,2018-09-01,18060609180149362018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{71B269C6-1777-4D51-8EA8-DBD823D9D47F},,
1491635,1810111132047230,1,,KRLA2,2018-09-01,18060609180149362018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4E8E2AC4-DA59-4C2B-806A-1DAA2F94B0CD},,
1491636,1810111132306121,1,,ACMI2,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{66C013DC-C01F-4EAB-8ADB-633F0BBECFA7},,
1491637,1810111132306121,1,,ATCO,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4359B3DB-8F86-485B-AC90-B69D7FBF3E63},,
1491638,1810111132306121,1,,HYFI,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{66ED8FA9-C93F-43F0-9F26-A7339144DC24},,
1491639,1810111132306121,1,,KRLA2,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{54A389D2-6AA8-4B90-B0A2-C844C7A9D0C9},,
1491640,1810111132306121,1,,LAMA9,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{8F122932-5932-455E-A837-3A384583E416},,
1491641,1810111132306121,1,,LEMO2,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4D01DFF6-728D-4379-8D11-6CB35020F5FD},,
1491642,1810111132306121,1,,OPPO,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{88158529-7D7F-4E71-A090-0A73BDEA68B1},,
1491643,1810111132306121,1,,PF20,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F992A873-BBC7-4317-A0D1-546809ED9F86},,
1491644,1810111132306121,1,,PF22,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{DE1F1955-8F9A-4F41-95C2-BE330507D29A},,
1491645,1810111132306121,1,,PF21,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{909ECC9B-5BEE-4674-A6C1-2131E1D88DA6},,
1491646,1810111132306121,1,,SAVE4,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{6A2BAC13-C4E6-4C0B-A3DE-4197E6053D50},,
1491647,1810111132306121,1,,PLJA,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{AE83FD81-00E7-4836-A8D0-571F4CD87687},,
1491648,1810111132306121,1,,SH00,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{A0105EAC-1666-4EC6-9706-98A359109812},,
1491649,1810111132306121,1,,SPCO,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4C9B31C0-28F2-43D1-9FC1-E0AC70098C0B},,
1491650,1810111133081333,1,,ACHY,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{B6E67B97-F976-47D4-8A0E-8C28EBD8FA9C},,
1491651,1810111133081333,1,,ATCO,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{FDAFE1BA-5D14-47BE-A0F1-93012622C40F},,
1491652,1810111133081333,1,,ECCO5,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{68ABFB15-166E-45F6-86E6-78BF2DCB4882},,
1491653,1810111133081333,1,,EPTO,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{CE7595D0-40DB-48F5-A7F3-C48B4D8B5506},,
1491654,1810111133081333,1,,GUSA2,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{BBAE08A0-1E50-47DF-941E-8F7176C38B23},,
1491655,1810111133081333,1,,HAGL,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F2A251E2-161A-45BB-A1B9-2E563BC5B753},,
1491656,1810111133081333,1,,JUOS,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{E6CCC1D3-D56F-4562-9735-4A7516ADED57},,
1491657,1810111133081333,1,,KRLA2,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{EA9F6276-EE71-446C-80C4-62A773E39B65},,
1491658,1810111133081333,1,,OPPO,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{EED7498C-6319-4FBE-BF3E-958DC667FA3C},,
1491659,1810111133081333,1,,PEKN2,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{AD1A08B6-CA43-430C-8128-A00FFFC0ABDA},,
1491660,1810111133081333,1,,PF28,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{EDC4B261-B3A1-485C-A57C-6160F7ACE979},,
1491661,1810111133081333,1,,PLJA,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{BA73F48E-CA80-47AA-B414-B2AC45B6B554},,
1491662,1810111133081333,1,,SH00,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{0B59B4F6-308D-49B7-9C6E-29C0B61464AD},,
1491663,1810111133081333,1,,TESP2,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{ECEB7AF5-F2BB-400D-AB5A-79799B49746D},,
1491664,1810111133081333,1,,YUHA,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{2BD0C1D2-A579-45F4-B8D8-726EF00542C5},,
1491665,1810101506556892,1,,GUSA2,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{1B1578DB-175D-4D42-B9B4-3F2C76799F44},,
1491666,1810101506556892,1,,ARTRT,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F9C5092C-34AC-4C37-9C59-FDC50F200ACF},,
1491667,1810101506556892,1,,AGCR,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{3B43A819-ECFB-4092-8245-3AA81F9AC94C},,
1491668,1810101506556892,1,,ATCA2,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{AF115260-8DD5-4EEE-BCDA-E785296ECCC5},,
1491669,1810101506556892,1,,ELEL5,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F030DE77-6667-4D35-8FDB-AF96E82C9440},,
1491670,1810101506556892,1,,JUOS,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4BA50DD6-FFDD-48A8-8AA2-5AE04CC0210E},,
1491671,1810101506556892,1,,OPPO,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{13B94F78-FD6D-4686-91FF-2BD88E7D7304},,
1491672,1810101506556892,1,,PIED,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{C608C8CE-C2C7-43E3-BBE3-F1584D78BA8B},,
1491673,1810101506556892,1,,PLJA,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{2A27594E-6F79-43E0-92AD-78D5F80EFA4D},,
1491674,1810101506556892,1,,BRTE,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{469A8078-9FDB-435F-BDCA-C161960E315E},,
1491675,1810101506556892,1,,PF00,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{AC90738A-CCD7-461F-824D-10099EDCECE6},,
1491676,1810101528263568,1,,PLJA,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{5B58C0C3-A18E-4A06-AC5A-03F4EDC72CB1},,
1491677,1810101528263568,1,,POSE,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{B20ABAA7-7647-4A6A-ADA0-D911761B14D3},,
1491678,1810101528263568,1,,ACLE9,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{2301DB55-4CD5-43F6-84C9-4346032ABD19},,
1491679,1810101528263568,1,,SPCR,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{6286D77A-2ED1-421F-92EB-B6A41EB8525B},,
1491680,1810101528263568,1,,ACHY,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{50435550-3BBE-446B-B28B-F9E155AD1679},,
1491681,1810101528263568,1,,BRTE,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F9390041-90B1-4C76-917C-A4063D4A9A88},,
1491682,1810101528263568,1,,SPCO,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{9A601109-DE94-4FFF-BB42-13EFE4B0616B},,
1491683,1810101528263568,1,,KOAM,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{33524218-B4DE-4D04-AFBE-468CF4EDB326},,
1491684,1810101528263568,1,,OPPOP,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{5EB3CF7F-4DC2-4FBD-A28A-9544D6F19783},,
1491685,1810101528263568,1,,OPPH,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4604BA5A-AA68-40EA-990B-E61B0D16DCA7},,
1491686,1810101528263568,1,,SCGL3,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{AA8CF6D1-6FE7-46C6-AF95-3D6207123ACE},,
1491687,1810101528263568,1,,ALPA14,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{E4C8B157-0330-4EEE-B7F9-8B4C0A76919F},,
1491688,1810101528263568,1,,TESP2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{6CE3A3CA-6C02-4384-9714-AF9880AAE9C9},,
1491689,1810101528263568,1,,ALSI8,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F6446105-C354-4E6D-B240-3D6D1D88F31F},,
1491690,1810101528263568,1,,MATA2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{C092C1BF-AC82-4888-BC1E-20A3B86C8B02},,
1491691,1810101528263568,1,,PEST2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{D1E7B708-71A3-4B6F-B673-99E0AF9ED993},,
1491692,1810101528263568,1,,PHHO,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{8B9F977A-000A-4C0B-A48A-929838B8AAB8},,
1491693,1810101528263568,1,,COVI9,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{1C3A8201-6BD1-445B-9811-4BFFC71B9A6D},,
1491694,1810101528263568,1,,YUBA2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{BF98922C-7E73-4FDF-ADF8-AA141006C454},,
1491695,1810101528263568,1,,JUOS,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{767B63F0-073C-4904-82F9-DB8B195C1F32},,
1491696,1810101528263568,1,,GUSA2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{C1D9A354-A6FA-405F-BFD1-218D24CAFE2F},,
1491697,1810101528263568,1,,ECTR,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F4D0DE9D-83DD-4690-A015-53A292A2C2A5},,
1491698,1810101528263568,1,,ERTR13,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{67CC7463-CBA5-4A22-B6B9-6462AA4676B5},,
1491699,1810101528263568,1,,ATCO,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{DF3790B3-5342-402D-860A-A2583CDE11DF},,
1491700,1810101528263568,1,,ATCA2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{88EFC4C8-503B-48C6-9D0B-3E8BF4DA0574},,
1491701,1810101528263568,1,,ERRA3,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{D1DE287C-CE6B-42F5-A2E7-D00EC70690B5},,
1491702,1810101528263568,1,,ATCO4,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{2A4E8C4A-6C22-4747-A8D8-9B138D1789B8},,
1491703,1810101528263568,1,,LEPE2,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F7D8221B-7B6E-445A-846D-BC1BEDF39921},,
1491704,181011091506927,1,,SPCR,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{C69DD0F0-F79A-4135-B80F-C99A6B21EE43},,
1491705,181011091506927,1,,PLJA,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{5DFEF30A-774E-4568-AD80-8F1BEB54F126},,
1491706,181011091506927,1,,ARTRW8,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{C3896FA6-CFBC-48CC-BC97-0381BF957F4C},,
1491707,181011091506927,1,,JUOS,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{885E64B2-E840-4E63-A28E-8DC1E8198EB8},,
1491708,181011091506927,1,,OPPO,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{B9928104-E0C3-4F01-A7D7-2F9D76633C28},,
1491709,181011091506927,1,,GUSA2,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{811BF4DC-142A-4A6A-8CD6-FA287C249D32},,
1491710,181011091506927,1,,ACHY,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{F3116B67-7050-4F6A-9036-AC76AA1F838E},,
1491711,181011091506927,1,,PIED,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{4A4E23ED-F521-4846-9FA6-84960E514F3E},,
1491712,181011091506927,1,,AGCR,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{E1617EF1-5B9F-4198-881E-E26ECFF0331F},,
1491713,181011091506927,1,,LEMO2,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{1BD16150-B527-458D-B962-6C037C252BF5},,
1491714,1810111001251563,1,,ARTRW8,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{0C168AD8-4602-4461-89E8-599F3F5ADFB6},,
1491715,1810111001251563,1,,PIED,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{37CE8C57-29DE-4D23-9A76-E9B733A5980D},,
1491716,1810111001251563,1,,JUOS,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{1FA3720E-0D0C-45AE-82E2-6C2732307948},,
1491717,1810111001251563,1,,GUSA2,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{206394CB-1EA3-41EC-A0BC-A156FDEA02D4},,
1491718,1810111001251563,1,,OPPO,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{82CC79F9-BA31-4921-9981-6C51D42504CB},,
1491719,1810111001251563,1,,EREN,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{91893816-95F6-48C1-AA89-029324C43B2C},,
1491720,1810111001251563,1,,PASM,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{39677922-B8A9-441A-AE2B-5F221A8F2D0E},,
1491721,1810111001251563,1,,SPCR,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{43842297-62E2-4CA4-8D3E-39A430696DED},,
1491722,1810111001251563,1,,ACHY,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{6B261459-28A8-4AC5-BE21-D3617674386F},,
1491723,1810111001251563,1,,BRTE,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{11A21E79-16CF-4B7F-B63E-B7CD4D370DA3},,
1491724,1810111001251563,1,,PLJA,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{06856FB8-2350-4F63-974C-43E8B5A4A0D8},,
1491725,1810111001251563,1,,ATCA2,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{6326691A-E796-4726-A2EF-F4BAD3304242},,
1491726,1810111001251563,1,,SPCO,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{9E36C35E-F3CE-4A14-834C-887B0C32E833},,
1491727,1810111001251563,1,,OPFR,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{1B1BFA03-DF55-4EF2-959A-A48D8464391B},,
1491728,1810111001251563,1,,YUBA,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{6BEA359D-4234-4D8A-A4E7-57154CE9EBDA},,
1491729,1810111001251563,1,,CRCRE,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{875A27C5-E75C-4AC1-8CBE-4C3CD01B52F2},,
1491730,1810111001251563,1,,IPCOC3,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:22,DBROWNING,7/24/2019 16:37:22,{A1668FF2-74CE-4629-9D4C-E108A133B37A},,
